Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   1292, rd_minus:   1362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1282, rd_minus:   1294, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 673 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4788, rd_minus:   4504, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 674 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    848, rd_minus:   1192, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 675 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4530, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 676 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4198, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 677 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17972, rd_minus:  19068, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 678 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13230, rd_minus:  13392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 679 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4652, rd_minus:   4572, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 680 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3264, rd_minus:   3264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 681 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4972, rd_minus:   3692, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 682 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1320, rd_minus:   1212, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 683 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4012, rd_minus:   4876, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 684 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2530, rd_minus:   2122, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 685 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3090, rd_minus:   3228, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 686 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12732, rd_minus:  12728, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 687 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  27728, rd_minus:  19188, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 688 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2266, rd_minus:   2284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 689 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10414, rd_minus:   8644, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 690 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17138, rd_minus:  16282, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 691 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11364, rd_minus:  12298, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 692 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     62, rd_minus:     70, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 693 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     56, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 694 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6478, rd_minus:   6888, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 695 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6344, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 696 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9662, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 697 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21154, rd_minus:  18582, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 698 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7914, rd_minus:   7738, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 699 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2196, rd_minus:   3024, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 700 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13824, rd_minus:  14714, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 701 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4414, rd_minus:   4372, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 702 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17764, rd_minus:  17768, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 703 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1786, rd_minus:   1802, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 704 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5786, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 705 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6862, rd_minus:   7142, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 706 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4172, rd_minus:   4212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 707 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7620, rd_minus:   7156, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 708 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2224, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 709 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    796, rd_minus:    918, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 710 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15048, rd_minus:  15390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 711 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12182, rd_minus:  10844, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 712 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17428, rd_minus:  17268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 713 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3944, rd_minus:   3872, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 714 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6900, rd_minus:   6930, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 715 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4888, rd_minus:   5112, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 716 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2878, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 717 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9760, rd_minus:  10100, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 718 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4930, rd_minus:   4168, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 719 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5786, rd_minus:   7182, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 720 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11496, rd_minus:   9780, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 721 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18076, rd_minus:  22006, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 722 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5388, rd_minus:   5396, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 723 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6676, rd_minus:  10216, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 724 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    620, rd_minus:    500, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 725 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1130, rd_minus:   1010, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 726 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2638, rd_minus:   4396, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 727 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16258, rd_minus:  16460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 728 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3038, rd_minus:   3110, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 729 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2832, rd_minus:   2824, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 730 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8320, rd_minus:   8318, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 731 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6800, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 732 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4252, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 733 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3280, rd_minus:   3512, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 734 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4122, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 735 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7876, rd_minus:   7584, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 736 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15570, rd_minus:  17126, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 737 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4224, rd_minus:   4056, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 738 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  12488, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 739 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  61874, rd_minus:  64762, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 740 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1182, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 741 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2046, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 742 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  30984, rd_minus:  29182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 743 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7562, rd_minus:   8478, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 744 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12276, rd_minus:  11824, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 745 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3604, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 746 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2234, rd_minus:   1752, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 747 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21230, rd_minus:  19996, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 748 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13834, rd_minus:  13856, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 749 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4280, rd_minus:   3716, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 750 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4294, rd_minus:   4736, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 751 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  45064, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 752 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2370, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 753 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5526, rd_minus:   5682, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 754 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3010, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 755 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3502, rd_minus:   3774, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 756 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9598, rd_minus:  10246, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 757 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2318, rd_minus:   2440, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 758 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2154, rd_minus:   2272, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 759 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3428, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 760 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3784, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 761 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6232, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 762 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16280, rd_minus:  17480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 763 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17522, rd_minus:  18310, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 764 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    554, rd_minus:    708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 765 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7036, rd_minus:   5944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 766 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6374, rd_minus:   7214, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 767 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7378, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 768 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11098, rd_minus:   9654, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 769 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6456, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 770 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3340, rd_minus:   3546, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 771 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    124, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 772 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2440, rd_minus:   3084, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 773 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3200, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 774 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8206, rd_minus:   8836, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 775 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1636, rd_minus:   1688, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 776 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2810, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 777 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    242, rd_minus:    256, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 778 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4224, rd_minus:   4024, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 779 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5326, rd_minus:   5162, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 780 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8440, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 781 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9992, rd_minus:   9410, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 782 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6628, rd_minus:   6676, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 783 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    386, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 784 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9788, rd_minus:   7364, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 785 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1648, rd_minus:   1718, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 786 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4476, rd_minus:   4270, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 787 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10810, rd_minus:   8514, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 788 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21970, rd_minus:  18842, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 789 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7864, rd_minus:   7272, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 790 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20940, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 791 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4538, rd_minus:   4530, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 792 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9014, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 793 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7574, rd_minus:   7826, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 794 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    516, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 795 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3042, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 796 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3552, rd_minus:   5348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 797 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15808, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 798 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5990, rd_minus:  13588, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 799 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6300, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 800 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3624, rd_minus:   3958, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 801 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1068, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 802 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4030, rd_minus:   3966, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 803 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4570, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 804 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1272, rd_minus:   1304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 805 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3560, rd_minus:   3472, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 806 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5466, rd_minus:   5250, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 807 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1760, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 808 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15474, rd_minus:  15482, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 809 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5312, rd_minus:   7542, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 810 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3320, rd_minus:   2300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 811 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6358, rd_minus:   7066, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 812 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3830, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 813 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2198, rd_minus:   2780, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 814 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9800, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 815 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4694, rd_minus:   4130, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 816 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10016, rd_minus:   8288, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 817 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3252, rd_minus:   2620, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 818 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10044, rd_minus:  10748, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 819 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2796, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 820 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2474, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 821 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3012, rd_minus:   3266, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 822 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4756, rd_minus:   5154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 823 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3634, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 824 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12964, rd_minus:  15714, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 825 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8856, rd_minus:   9164, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 826 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16820, rd_minus:  22254, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 827 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5116, rd_minus:   6428, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 828 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    410, rd_minus:    408, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 829 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  19864, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 830 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8988, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 831 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13458, rd_minus:  12016, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 832 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6364, rd_minus:   4746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 833 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6168, rd_minus:   6142, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 834 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6926, rd_minus:   6958, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 835 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4908, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 836 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  24696, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 837 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  25012, rd_minus:  22746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 838 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13572, rd_minus:  19928, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 839 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4800, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 840 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7960, rd_minus:   8244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 841 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17398, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 842 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16912, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 843 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5376, rd_minus:   4776, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 844 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5504, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 845 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  23062, rd_minus:  26342, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 846 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2380, rd_minus:   2716, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 847 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13806, rd_minus:  14520, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 848 / 4120, payload_bits 4096, end_bits 24
