Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   6920, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2460, rd_minus:   2404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 870 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1626, rd_minus:   1748, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 871 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1948, rd_minus:   2008, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 872 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1298, rd_minus:   1264, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 873 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1626, rd_minus:   1380, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 874 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1316, rd_minus:   1304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 875 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1328, rd_minus:   1476, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 876 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     78, rd_minus:     76, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 877 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1184, rd_minus:   1124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 878 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2682, rd_minus:   2610, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 879 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1538, rd_minus:   1410, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 880 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2306, rd_minus:   2416, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 881 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1842, rd_minus:   1842, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 882 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2270, rd_minus:   2160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 883 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1268, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 884 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1476, rd_minus:   1320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 885 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1952, rd_minus:   1774, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 886 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1052, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 887 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1420, rd_minus:   1632, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 888 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1592, rd_minus:   2008, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 889 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3350, rd_minus:   3260, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 890 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2134, rd_minus:   2160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 891 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1444, rd_minus:   1432, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 892 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1092, rd_minus:   1134, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 893 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3400, rd_minus:   3504, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 894 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     84, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 895 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3224, rd_minus:   3170, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 896 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1350, rd_minus:   1328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 897 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1832, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 898 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5444, rd_minus:   5476, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 899 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6972, rd_minus:   4300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 900 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1078, rd_minus:    888, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 901 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1404, rd_minus:   1648, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 902 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1192, rd_minus:   1890, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 903 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2226, rd_minus:   2260, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 904 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1024, rd_minus:   1126, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 905 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2802, rd_minus:   2984, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 906 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1512, rd_minus:   1276, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 907 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9046, rd_minus:   8346, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 908 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1322, rd_minus:   1336, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 909 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1208, rd_minus:   1224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 910 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1498, rd_minus:   1702, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 911 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1378, rd_minus:   1524, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 912 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3678, rd_minus:   2570, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 913 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6248, rd_minus:   5524, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 914 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5400, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 915 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6868, rd_minus:   5782, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 916 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2958, rd_minus:   3092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 917 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1200, rd_minus:    996, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 918 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1500, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 919 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1600, rd_minus:   1476, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 920 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1110, rd_minus:   1116, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 921 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3916, rd_minus:   2968, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 922 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6776, rd_minus:   8160, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 923 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11110, rd_minus:   9274, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 924 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2454, rd_minus:   3400, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 925 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1624, rd_minus:   1200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 926 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2694, rd_minus:   2272, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 927 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1174, rd_minus:   1154, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 928 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6738, rd_minus:   7180, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 929 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4008, rd_minus:   4224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 930 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7638, rd_minus:   6972, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 931 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1186, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 932 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2586, rd_minus:   2788, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 933 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1220, rd_minus:   1442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 934 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2890, rd_minus:   2942, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 935 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1284, rd_minus:   1396, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 936 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3488, rd_minus:   3702, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 937 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1860, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 938 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    632, rd_minus:    698, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 939 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    434, rd_minus:    450, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 940 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    262, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 941 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1202, rd_minus:   1294, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 942 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    670, rd_minus:    804, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 943 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  13914, rd_minus:   8046, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 944 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1008, rd_minus:    920, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 945 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2084, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 946 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1550, rd_minus:   1368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 947 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2466, rd_minus:   2524, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 948 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1750, rd_minus:   1882, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 949 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    212, rd_minus:    220, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 950 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    168, rd_minus:    202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 951 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11930, rd_minus:  13328, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 952 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3916, rd_minus:   5102, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 953 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3268, rd_minus:   3256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 954 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4108, rd_minus:   4604, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 955 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2156, rd_minus:   2160, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 956 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3600, rd_minus:   3432, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 957 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4604, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 958 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2860, rd_minus:   3250, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 959 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3428, rd_minus:   3196, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 960 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6836, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 961 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1336, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 962 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1880, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 963 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4866, rd_minus:   6394, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 964 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2140, rd_minus:   1972, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 965 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4382, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 966 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4786, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 967 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4680, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 968 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6608, rd_minus:   4248, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 969 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5104, rd_minus:   5230, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 970 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2108, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 971 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4880, rd_minus:   6964, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 972 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5540, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 973 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2472, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 974 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2312, rd_minus:   2254, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 975 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5406, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 976 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6088, rd_minus:   5256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 977 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3374, rd_minus:   3952, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 978 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3472, rd_minus:   3106, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 979 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3780, rd_minus:   6868, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 980 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2212, rd_minus:   1956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 981 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1890, rd_minus:   2074, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 982 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1748, rd_minus:   1748, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 983 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4296, rd_minus:   6422, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 984 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1942, rd_minus:   1936, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 985 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1978, rd_minus:   2006, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 986 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    722, rd_minus:    812, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 987 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     66, rd_minus:     70, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 988 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7850, rd_minus:  14610, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 989 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7198, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 990 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1220, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 991 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 992 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    686, rd_minus:    674, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 993 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1538, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 994 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3246, rd_minus:   3228, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 995 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7774, rd_minus:   6870, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 996 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    800, rd_minus:    928, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 997 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2640, rd_minus:   2330, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 998 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    860, rd_minus:    842, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 999 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3572, rd_minus:   3078, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1000 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6494, rd_minus:   6920, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1001 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6914, rd_minus:   7864, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1002 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    950, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1003 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5260, rd_minus:   5694, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1004 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1360, rd_minus:    908, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1005 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1076, rd_minus:   1088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1006 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11606, rd_minus:  11606, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1007 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1324, rd_minus:   1346, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1008 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2014, rd_minus:   2032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1009 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1146, rd_minus:   1036, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1010 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4254, rd_minus:   4322, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1011 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2186, rd_minus:   1560, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1012 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1590, rd_minus:   1532, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1013 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     50, rd_minus:     50, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1014 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     72, rd_minus:     80, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1015 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2790, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1016 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1017 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    114, rd_minus:     92, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1018 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    104, rd_minus:    152, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1019 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3822, rd_minus:   3642, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1020 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4756, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1021 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3718, rd_minus:   4120, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1022 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4316, rd_minus:   5178, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1023 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    860, rd_minus:    806, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1024 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1602, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1025 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1758, rd_minus:   1772, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1026 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1102, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1027 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3790, rd_minus:   4124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1028 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1880, rd_minus:   2018, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1029 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    972, rd_minus:    998, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1030 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6834, rd_minus:   7226, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1031 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1900, rd_minus:   1900, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1032 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2152, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1033 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3018, rd_minus:   2468, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1034 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4492, rd_minus:   3798, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1035 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1778, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1036 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4712, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1037 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2024, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1038 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2588, rd_minus:   2876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1039 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1680, rd_minus:   1876, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1040 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2292, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1041 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7566, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1042 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1788, rd_minus:   1856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1043 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2616, rd_minus:   2464, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1044 / 8216, payload_bits 8192, end_bits 24
