Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   7904, rd_minus:   7886, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4468, rd_minus:   2660, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 647 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    876, rd_minus:   3930, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 648 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4032, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 649 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3922, rd_minus:   3884, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 650 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7786, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 651 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5882, rd_minus:   4880, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 652 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     70, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 653 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1064, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 654 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1688, rd_minus:   1622, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 655 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3828, rd_minus:   2500, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 656 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4996, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 657 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6302, rd_minus:   2520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 658 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2826, rd_minus:   2780, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 659 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4288, rd_minus:   7478, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 660 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2984, rd_minus:   2964, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 661 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1270, rd_minus:   1254, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 662 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     80, rd_minus:    112, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 663 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5162, rd_minus:   6968, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 664 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7246, rd_minus:   9604, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 665 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1520, rd_minus:   1358, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 666 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     88, rd_minus:     80, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 667 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1192, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 668 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1302, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 669 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2434, rd_minus:   2392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 670 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1114, rd_minus:   1022, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 671 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1132, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 672 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3614, rd_minus:   3676, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 673 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    152, rd_minus:    144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 674 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4680, rd_minus:   4292, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 675 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2738, rd_minus:   2428, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 676 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1918, rd_minus:   1890, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 677 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4264, rd_minus:   3662, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 678 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3556, rd_minus:   3296, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 679 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2448, rd_minus:   2480, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 680 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1286, rd_minus:   1496, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 681 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2096, rd_minus:   1886, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 682 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    964, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 683 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4680, rd_minus:   4008, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 684 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2088, rd_minus:   2124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 685 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    216, rd_minus:    208, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 686 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    100, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 687 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    140, rd_minus:    144, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 688 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  30730, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 689 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7400, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 690 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    184, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 691 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    258, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 692 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 693 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3532, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 694 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2500, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 695 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1744, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 696 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4034, rd_minus:   5478, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 697 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    202, rd_minus:    162, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 698 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8092, rd_minus:   7734, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 699 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1108, rd_minus:    934, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 700 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3984, rd_minus:   3700, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 701 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2062, rd_minus:   2110, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 702 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    150, rd_minus:    164, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 703 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6432, rd_minus:   7396, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 704 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    552, rd_minus:    644, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 705 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6906, rd_minus:   5870, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 706 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    164, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 707 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    214, rd_minus:    266, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 708 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9418, rd_minus:   8442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 709 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1404, rd_minus:   1338, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 710 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6020, rd_minus:   6016, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 711 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1056, rd_minus:   1122, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 712 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5318, rd_minus:   5304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 713 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2216, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 714 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2740, rd_minus:   2696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 715 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1772, rd_minus:   1796, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 716 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    244, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 717 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    374, rd_minus:    342, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 718 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2490, rd_minus:   2656, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 719 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2824, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 720 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    146, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 721 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1018, rd_minus:   1174, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 722 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1534, rd_minus:   1772, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 723 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2450, rd_minus:   2336, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 724 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    596, rd_minus:    584, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 725 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15642, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 726 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1996, rd_minus:   3188, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 727 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2930, rd_minus:   2736, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 728 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6682, rd_minus:   4196, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 729 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10072, rd_minus:  10570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 730 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1308, rd_minus:   1358, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 731 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5392, rd_minus:   3048, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 732 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4092, rd_minus:   7288, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 733 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2668, rd_minus:   5952, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 734 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    880, rd_minus:    850, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 735 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    544, rd_minus:    544, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 736 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1632, rd_minus:   2696, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 737 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    106, rd_minus:    112, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 738 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    436, rd_minus:    754, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 739 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5308, rd_minus:   7344, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 740 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5790, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 741 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8426, rd_minus:  14454, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 742 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1060, rd_minus:   1114, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 743 / 4120, payload_bits 4096, end_bits 24
K

[HIDE] rd_plus:   7904, rd_minus:   7886, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 744 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2368, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 745 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20320, rd_minus:  20320, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 746 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    932, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 747 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11208, rd_minus:   4696, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 748 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1120, rd_minus:   1104, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 749 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4158, rd_minus:   4128, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 750 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1314, rd_minus:   1336, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 751 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    114, rd_minus:    124, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 752 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1222, rd_minus:   1084, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 753 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    512, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 754 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    400, rd_minus:    260, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 755 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    290, rd_minus:    292, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 756 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    732, rd_minus:     76, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 757 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7662, rd_minus:   7008, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 758 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6524, rd_minus:   5436, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 759 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8816, rd_minus:   5650, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 760 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    728, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 761 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2244, rd_minus:   2124, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 762 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4390, rd_minus:   5472, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 763 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1652, rd_minus:   1184, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 764 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5184, rd_minus:   5076, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 765 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3778, rd_minus:   3536, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 766 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8050, rd_minus:   9278, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 767 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2440, rd_minus:   1948, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 768 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2660, rd_minus:   2342, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 769 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1888, rd_minus:   2480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 770 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1932, rd_minus:   3322, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 771 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6052, rd_minus:   6634, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 772 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    268, rd_minus:    474, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 773 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    176, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 774 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3916, rd_minus:   4346, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 775 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8552, rd_minus:   9232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 776 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13688, rd_minus:  16092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 777 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 778 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4924, rd_minus:   4416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 779 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    150, rd_minus:    140, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 780 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    210, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 781 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6026, rd_minus:   7252, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 782 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1616, rd_minus:   1732, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 783 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1164, rd_minus:   1166, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 784 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3720, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 785 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2906, rd_minus:   2666, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 786 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3816, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 787 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8998, rd_minus:   9182, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 788 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2656, rd_minus:   2608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 789 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14110, rd_minus:  12256, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 790 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21034, rd_minus:  21034, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 791 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22734, rd_minus:  23964, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 792 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1476, rd_minus:   1390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 793 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12780, rd_minus:  12520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 794 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2240, rd_minus:   2706, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 795 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1164, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 796 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4868, rd_minus:   5534, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 797 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2368, rd_minus:   2900, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 798 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16268, rd_minus:  17142, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 799 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19324, rd_minus:  19728, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 800 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4932, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 801 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9632, rd_minus:   9400, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 802 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1696, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 803 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8258, rd_minus:   9852, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 804 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 805 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7768, rd_minus:  10568, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 806 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18736, rd_minus:  16376, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 807 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8692, rd_minus:  10760, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 808 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8912, rd_minus:   6444, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 809 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1144, rd_minus:   1124, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 810 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6396, rd_minus:   6086, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 811 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7302, rd_minus:   9220, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 812 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1254, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 813 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4368, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 814 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1434, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 815 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1506, rd_minus:   1506, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 816 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6538, rd_minus:   6248, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 817 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    244, rd_minus:    246, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 818 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    582, rd_minus:    536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 819 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1410, rd_minus:   1410, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 820 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    782, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 821 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2582, rd_minus:   2934, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 822 / 4120, payload_bits 4096, end_bits 24
