Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   6920, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6216, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 364 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4140, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 365 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1554, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 366 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3830, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 367 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  16438, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 368 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15984, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 369 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1392, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 370 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1308, rd_minus:   1348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 371 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4488, rd_minus:   4016, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 372 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9072, rd_minus:  10384, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 373 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6146, rd_minus:   6908, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 374 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18132, rd_minus:  21674, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 375 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4512, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 376 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1384, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 377 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5594, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 378 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5848, rd_minus:   6462, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 379 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4976, rd_minus:   4868, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 380 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2926, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 381 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1380, rd_minus:   1212, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 382 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    998, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 383 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4900, rd_minus:   4708, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 384 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    776, rd_minus:    884, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 385 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1722, rd_minus:   1490, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 386 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    808, rd_minus:    722, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 387 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1646, rd_minus:   1708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 388 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2244, rd_minus:   2074, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 389 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8776, rd_minus:   8352, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 390 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3992, rd_minus:   3100, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 391 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5456, rd_minus:   4820, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 392 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    996, rd_minus:   1144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 393 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1534, rd_minus:   1820, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 394 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2204, rd_minus:   2230, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 395 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    710, rd_minus:    628, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 396 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2326, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 397 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1060, rd_minus:   1118, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 398 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1730, rd_minus:   2108, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 399 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    704, rd_minus:    394, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 400 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1976, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 401 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6326, rd_minus:   6562, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 402 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1870, rd_minus:   2390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 403 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5804, rd_minus:   6794, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 404 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2900, rd_minus:   2992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 405 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2024, rd_minus:   1924, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 406 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1616, rd_minus:   1570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 407 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3238, rd_minus:   2480, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 408 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2740, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 409 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1050, rd_minus:   1008, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 410 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1644, rd_minus:   1646, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 411 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2512, rd_minus:   2888, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 412 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    768, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 413 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1612, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 414 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1330, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 415 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2694, rd_minus:   2902, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 416 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3244, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 417 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6108, rd_minus:   5222, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 418 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3074, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 419 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3208, rd_minus:   2926, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 420 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 421 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2638, rd_minus:   3212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 422 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4346, rd_minus:   4458, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 423 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6546, rd_minus:   6102, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 424 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6432, rd_minus:   5082, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 425 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1224, rd_minus:   1246, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 426 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5118, rd_minus:   4920, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 427 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4086, rd_minus:   2752, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 428 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3244, rd_minus:   2742, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 429 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2362, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 430 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3252, rd_minus:   3480, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 431 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1710, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 432 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6794, rd_minus:   6574, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 433 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3612, rd_minus:   3314, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 434 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1776, rd_minus:   1696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 435 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6918, rd_minus:   4456, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 436 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4148, rd_minus:   4408, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 437 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1986, rd_minus:   2104, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 438 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4768, rd_minus:   4782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 439 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4336, rd_minus:   3340, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 440 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10400, rd_minus:  10882, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 441 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6112, rd_minus:   6332, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 442 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10380, rd_minus:  11056, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 443 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11246, rd_minus:  12518, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 444 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    124, rd_minus:    124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 445 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7392, rd_minus:   8938, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 446 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16846, rd_minus:  18784, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 447 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  21038, rd_minus:  21736, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 448 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3960, rd_minus:   3756, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 449 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    162, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 450 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2292, rd_minus:   2244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 451 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1714, rd_minus:   1798, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 452 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2018, rd_minus:   2246, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 453 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14372, rd_minus:  16886, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 454 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1790, rd_minus:   1916, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 455 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12800, rd_minus:  12872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 456 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3974, rd_minus:   3452, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 457 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1712, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 458 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10164, rd_minus:  10040, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 459 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  63328, rd_minus:  64556, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 460 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1368, rd_minus:   1368, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 461 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    810, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 462 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    990, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 463 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    668, rd_minus:    746, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 464 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1016, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 465 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1414, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 466 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5282, rd_minus:   6472, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 467 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4604, rd_minus:   3796, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 468 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1618, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 469 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1598, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 470 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5210, rd_minus:   4278, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 471 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2372, rd_minus:   2528, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 472 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3800, rd_minus:   5166, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 473 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7260, rd_minus:   7134, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 474 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3022, rd_minus:   3468, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 475 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1790, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 476 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5442, rd_minus:   5676, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 477 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1024, rd_minus:   1316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 478 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3704, rd_minus:   4256, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 479 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2100, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 480 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2828, rd_minus:   1876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 481 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1450, rd_minus:   1428, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 482 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8364, rd_minus:   8240, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 483 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7906, rd_minus:   6914, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 484 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3992, rd_minus:   3052, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 485 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    686, rd_minus:   1074, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 486 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4920, rd_minus:   5334, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 487 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:   1874, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 488 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7890, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 489 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1514, rd_minus:   1570, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 490 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3056, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 491 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2558, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 492 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3746, rd_minus:   3762, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 493 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1522, rd_minus:   1408, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 494 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8648, rd_minus:   8206, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 495 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2596, rd_minus:   2112, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 496 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2128, rd_minus:   2110, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 497 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1436, rd_minus:   1162, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 498 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2364, rd_minus:   2800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 499 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2476, rd_minus:   2276, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 500 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    902, rd_minus:    902, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 501 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2042, rd_minus:   2020, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 502 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1856, rd_minus:   1840, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 503 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1868, rd_minus:   2010, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 504 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1956, rd_minus:   2032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 505 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1256, rd_minus:   1186, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 506 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   2526, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 507 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    946, rd_minus:    918, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 508 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1260, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 509 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1972, rd_minus:   2108, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 510 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    194, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 511 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2196, rd_minus:   2008, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 512 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1442, rd_minus:   1446, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 513 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2776, rd_minus:   3268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 514 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9420, rd_minus:   8914, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 515 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3182, rd_minus:   3442, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 516 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2944, rd_minus:   3426, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 517 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1570, rd_minus:   1670, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 518 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2634, rd_minus:   2172, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 519 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2780, rd_minus:   2618, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 520 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2606, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 521 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1840, rd_minus:   1998, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 522 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1388, rd_minus:   1308, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 523 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3088, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 524 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6678, rd_minus:   8722, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 525 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1858, rd_minus:   1834, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 526 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2254, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 527 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4026, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 528 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4500, rd_minus:   4004, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 529 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3264, rd_minus:   3572, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 530 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5716, rd_minus:   5728, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 531 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12150, rd_minus:   7632, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 532 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4598, rd_minus:   3796, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 533 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7682, rd_minus:   6886, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 534 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4444, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 535 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1928, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 536 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5480, rd_minus:   4934, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 537 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    988, rd_minus:   1006, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 538 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9964, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 539 / 4120, payload_bits 4096, end_bits 24
